The original unique number of found gadgets is: 67734
The unique number of found gadgets when ['--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-load-extension', '--enable-shared=no', '--enable-static', '--enable-fast-install', '--enable-tempstore', '--enable-fts3', '--enable-geopoly', '--enable-rtree', '--with-gnu-ld'] is removed: 67900. Or, 0.2451% more
The unique number of found gadgets when ['--disable-option-checking', '--disable-libtool-lock', '--disable-threadsafe', '--disable-tcl', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-shared=no', '--enable-tempstore', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-json1', '--enable-update-limit', '--enable-gcov', '--with-pic', '--with-tcl=/usr/lib64'] is removed: 79333. Or, 17.1243% more
The unique number of found gadgets when ['--disable-option-checking', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-shared=no', '--enable-static', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-fts3', '--enable-update-limit', '--enable-geopoly', '--enable-rtree'] is removed: 79540. Or, 17.4299% more
The unique number of found gadgets when ['--disable-libtool-lock', '--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--enable-fast-install', '--enable-tempstore', '--enable-memsys3', '--enable-fts3', '--enable-fts5', '--enable-json1', '--enable-gcov', '--with-pic', '--with-tcl=/usr/lib64'] is removed: 75645. Or, 11.6795% more
The unique number of found gadgets when ['--disable-option-checking', '--disable-libtool-lock', '--disable-threadsafe', '--disable-tcl', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-shared=no', '--enable-fast-install', '--enable-editline', '--enable-all', '--enable-memsys3', '--enable-memsys5', '--enable-update-limit', '--enable-geopoly', '--with-pic', '--with-tcl=/usr/lib64'] is removed: 79342. Or, 17.1376% more
The unique number of found gadgets when ['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-tcl', '--disable-readline', '--disable-math', '--enable-shared=no', '--enable-fast-install', '--enable-releasemode', '--enable-tempstore', '--enable-all', '--enable-memsys3', '--enable-fts4', '--enable-fts5', '--enable-geopoly', '--enable-gcov'] is removed: 79054. Or, 16.7124% more
The unique number of found gadgets when ['--disable-tcl', '--disable-amalgamation', '--disable-load-extension', '--enable-shared=no', '--enable-static', '--enable-editline', '--enable-fts4', '--enable-json1', '--enable-geopoly', '--enable-rtree', '--enable-session', '--enable-gcov', '--with-pic', '--with-gnu-ld', '--with-tcl=/usr/lib64'] is removed: 71144. Or, 5.0344% more
The unique number of found gadgets when ['--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-amalgamation', '--disable-load-extension', '--enable-static', '--enable-releasemode', '--enable-editline', '--enable-memsys3', '--enable-memsys5', '--enable-fts4', '--enable-fts5', '--enable-json1', '--enable-update-limit', '--enable-session', '--enable-gcov', '--with-tcl=/usr/lib64'] is removed: 78537. Or, 15.9492% more
The unique number of found gadgets when ['--disable-largefile', '--disable-amalgamation', '--disable-load-extension', '--disable-math', '--enable-shared=no', '--enable-tempstore', '--enable-editline', '--enable-json1', '--enable-session', '--with-tcl=/usr/lib64'] is removed: 69900. Or, 3.1978% more
The unique number of found gadgets when ['--disable-option-checking', '--disable-libtool-lock', '--disable-largefile', '--disable-threadsafe', '--disable-readline', '--disable-load-extension', '--disable-math', '--enable-shared=no', '--enable-fast-install', '--enable-tempstore', '--enable-memsys3', '--enable-fts5', '--enable-update-limit', '--with-pic', '--with-gnu-ld'] is removed: 75542. Or, 11.5274% more
